NAME,FID,SID,DTG,TEMP,SENSOR8,SENSOR16,SENSOR24,DATE
SMS2001,20,1,2016-07-20 21:58:26,94.35911832394815,13.321329172225239,10.452693811462083,52.22604455733306,07-20
SMS2001,20,1,2016-07-20 23:58:26,82.74851719514942,13.191779666110966,10.629544119935844,52.396307119040095,07-20
SMS2001,20,1,2016-07-21 01:58:26,75.3409115984842,13.4770072663571,10.729170868885811,53.178804192972706,07-21
SMS2001,20,1,2016-07-21 03:58:25,72.16226149029502,13.277749431517243,10.70373308093098,52.616423735777865,07-21
SMS2001,20,1,2016-07-21 05:58:25,68.5055661159153,13.086531747403555,10.423545421179924,52.22604455733306,07-21
SMS2001,20,1,2016-07-21 07:58:25,65.31903125898772,12.541371517528644,10.423545421179924,52.02034680046998,07-21
SMS2001,20,1,2016-07-21 09:58:25,65.26324407858607,12.52325106790417,10.597538164322458,52.706776197520675,07-21
SMS2001,20,1,2016-07-21 11:58:24,78.38079534738775,12.746747886285362,10.670376207680471,52.8448124378472,07-21
SMS2001,20,1,2016-07-21 13:58:24,86.13108163035946,12.633341458614495,10.5896249352772,52.75245246342421,07-21
SMS2001,20,1,2016-07-21 15:58:24,92.60306314060404,13.213123883640053,10.678656615612915,52.48337299853407,07-21
SMS2001,20,1,2016-07-21 17:58:24,91.60898282120304,13.387446684886664,10.789991841320292,51.484989136753676,07-21
SMS2001,20,1,2016-07-21 19:58:24,99.96379117934272,13.086531747403555,10.566090603557342,52.26813030411246,07-21
SMS2001,20,1,2016-07-21 23:58:23,87.33288823948375,13.128337100585284,10.613469725851758,52.706776197520675,07-21
SMS2001,20,1,2016-07-22 01:58:23,81.75084555065331,13.086531747403555,10.746335494647786,52.06086060692006,07-22
SMS2001,20,1,2016-07-22 03:58:23,77.91970533133669,13.755422550330898,10.789991841320292,51.006131297942225,07-22
SMS2001,20,1,2016-07-22 05:58:23,74.99883806938693,13.024554071000018,10.70373308093098,52.22604455733306,07-22
SMS2001,20,1,2016-07-22 07:58:22,71.82340311391664,12.94327147674597,10.789991841320292,52.57174458061496,07-22
SMS2001,20,1,2016-07-22 09:58:22,71.37204988703445,13.107385593103693,10.597538164322458,53.427793468772926,07-22
SMS2001,20,1,2016-07-22 11:58:22,73.52083797902341,12.746747886285362,10.70373308093098,52.439677592668964,07-22
SMS2001,20,1,2016-07-22 13:58:22,78.43849135270565,13.321329172225239,10.670376207680471,52.75245246342421,07-22
SMS2001,20,1,2016-07-22 15:58:21,83.16074159653363,13.949247754105814,10.52752697550865,52.79846405313989,07-22
SMS2001,20,1,2016-07-22 17:58:21,82.39584780172844,13.4770072663571,10.70373308093098,52.06086060692006,07-22
SMS2001,20,1,2016-07-22 19:58:21,88.05801020197724,13.755422550330898,10.566090603557342,52.31053497646085,07-22
SMS2001,20,1,2016-07-22 21:58:21,85.29461941554213,13.755422550330898,10.678656615612915,51.861374639575594,07-22
SMS2001,20,1,2016-07-22 23:58:21,77.2296244383932,13.128337100585284,10.95665359797408,52.22604455733306,07-22
SMS2001,20,1,2016-07-23 01:58:20,72.6145484943912,13.086531747403555,10.566090603557342,52.75245246342421,07-23
SMS2001,20,1,2016-07-23 05:58:20,67.21800046383936,12.364210892056933,10.629544119935844,52.439677592668964,07-23
SMS2001,20,1,2016-07-23 07:58:20,65.76544883715108,12.228841397445722,10.489744876023279,52.48337299853407,07-23
SMS2001,20,1,2016-07-23 09:58:20,65.43061537555687,12.16322689054131,10.966378705726427,51.006131297942225,07-23
SMS2001,20,1,2016-07-23 11:58:19,73.40742219681694,12.179502716686864,10.566090603557342,53.32714100881371,07-23
SMS2001,20,1,2016-07-23 13:58:19,79.53732207532121,12.469432104181848,10.566090603557342,52.93852545831093,07-23
SMS2001,20,1,2016-07-23 15:58:19,85.35423947273708,12.903206640395553,10.763668751474118,52.57174458061496,07-23
SMS2001,20,1,2016-07-23 17:58:19,84.10620132926445,13.365307542428305,10.573901559221085,52.89149908489559,07-23
SMS2001,20,1,2016-07-23 19:58:19,94.16993644408281,12.903206640395553,10.670376207680471,51.55791038339848,07-23
SMS2001,20,1,2016-07-23 21:58:18,93.72949037475723,13.545236931610262,10.558312930347329,52.26813030411246,07-23
SMS2001,20,1,2016-07-23 23:58:18,81.45831461531193,13.4770072663571,10.489744876023279,52.06086060692006,07-23
SMS2001,20,1,2016-07-24 01:58:18,73.3507284773858,13.4770072663571,10.489744876023279,51.9801428262144,07-24
SMS2001,20,1,2016-07-24 03:58:18,70.24581887491192,13.277749431517243,10.542855813936214,51.90065827382982,07-24
SMS2001,20,1,2016-07-24 05:58:17,66.21209542806848,12.863523712710958,10.52752697550865,52.02034680046998,07-24
SMS2001,20,1,2016-07-24 07:58:17,63.70234451481053,12.32984524743408,10.423545421179924,52.75245246342421,07-24
SMS2001,20,1,2016-07-24 09:58:17,63.535214851097564,12.05165131601651,10.48227779500222,52.22604455733306,07-24
SMS2001,20,1,2016-07-24 11:58:17,77.17219976141288,11.989717824107244,10.460047963002523,52.57174458061496,07-24
SMS2001,20,1,2016-07-24 13:58:17,85.83190140936286,12.32984524743408,10.695334649178314,51.90065827382982,07-24
SMS2001,20,1,2016-07-24 15:58:17,92.29169995422716,12.31279394803098,10.430793091694568,51.66948156083035,07-24
SMS2001,20,1,2016-07-24 17:58:16,90.12995475372426,12.541371517528644,10.430793091694568,52.26813030411246,07-24
SMS2001,20,1,2016-07-24 19:58:16,99.8979744988372,12.614764253605635,10.489744876023279,51.66948156083035,07-24
SMS2001,20,1,2016-07-24 21:58:16,98.78432600168514,12.746747886285362,10.438066778571924,51.66948156083035,07-24
SMS2001,20,1,2016-07-24 23:58:16,85.95151373663772,13.387446684886664,10.409126520500207,51.861374639575594,07-24
SMS2001,20,1,2016-07-25 01:58:16,77.57443568127026,13.70799829160017,10.44536688427209,50.637404875337,07-25
SMS2001,20,1,2016-07-25 03:58:15,72.95413286465404,13.343268433892597,10.387683243884537,51.63199719762658,07-25
SMS2001,20,1,2016-07-25 05:58:15,70.02091946824575,12.670772471367314,10.52752697550865,51.55791038339848,07-25
SMS2001,20,1,2016-07-25 07:58:15,67.16207931960089,12.416421139740741,10.497241198196221,51.44896172638879,07-25
SMS2001,20,1,2016-07-25 09:58:15,66.77075891532367,12.381525794357364,10.460047963002523,51.63199719762658,07-25
SMS2001,20,1,2016-07-25 11:58:14,80.69958470996424,12.541371517528644,10.474839551479505,51.82239472533721,07-25
SMS2001,20,1,2016-07-25 13:58:14,89.33461000844477,12.245458997324269,10.290249430764725,54.749739057643964,07-25
SMS2001,20,1,2016-07-25 15:58:14,96.3932519832125,12.31279394803098,10.401954486553848,51.861374639575594,07-25
SMS2001,20,1,2016-07-25 19:58:14,104.593630096466,12.633341458614495,10.423545421179924,51.63199719762658,07-25
SMS2001,20,1,2016-07-25 21:58:14,103.09778938299084,12.614764253605635,10.359420834459712,51.137431411513866,07-25
SMS2001,20,1,2016-07-25 23:58:13,90.43692356137785,12.614764253605635,10.71217165977459,50.942086055664674,07-25
SMS2001,20,1,2016-07-26 01:58:13,82.98397054350778,12.746747886285362,10.52752697550865,51.137431411513866,07-26
SMS2001,20,1,2016-07-26 03:58:13,81.57527879632441,13.107385593103693,10.452693811462083,50.637404875337,07-26
SMS2001,20,1,2016-07-26 05:58:13,79.24766762373402,12.31279394803098,10.637635889419796,50.942086055664674,07-26
SMS2001,20,1,2016-07-26 07:58:13,77.40197338598459,12.70857395505499,10.558312930347329,51.03855276845971,07-26
SMS2001,20,1,2016-07-26 09:58:12,76.19784126396112,12.487281625226727,10.474839551479505,51.17093426216545,07-26
SMS2001,20,1,2016-07-26 11:58:12,83.86940690078085,12.633341458614495,10.566090603557342,50.608324175947324,07-26
SMS2001,20,1,2016-07-26 13:58:12,89.57890973683611,13.256108568626855,10.438066778571924,51.204711374369545,07-26
SMS2001,20,1,2016-07-26 15:58:12,94.99157103184277,12.633341458614495,10.535175562109345,50.91045914165201,07-26
SMS2001,20,1,2016-07-26 17:58:11,94.61175660260857,12.863523712710958,10.497241198196221,50.38440017118361,07-26
SMS2001,20,1,2016-07-26 19:58:11,103.43607125853792,12.923191206418819,10.52752697550865,50.81714235708148,07-26
SMS2001,20,1,2016-07-26 21:58:11,101.62070851682915,13.256108568626855,10.504767165296784,50.7865528350915,07-26
SMS2001,20,1,2016-07-26 23:58:11,88.8471151347118,12.88331755199188,10.670376207680471,50.35747618667176,07-26
SMS2001,20,1,2016-07-27 01:58:11,83.10180056770245,13.024554071000018,10.629544119935844,49.86556401557647,07-27
SMS2001,20,1,2016-07-27 03:58:10,79.59529578857328,13.086531747403555,10.573901559221085,50.666733102447516,07-27
SMS2001,20,1,2016-07-27 05:58:10,76.77057189194183,13.086531747403555,10.645764579154443,50.608324175947324,07-27
SMS2001,20,1,2016-07-27 07:58:10,71.99279478516863,12.416421139740741,10.52752697550865,50.942086055664674,07-27
SMS2001,20,1,2016-07-27 09:58:10,70.63966379913299,12.083112473057374,10.512323181211727,51.2730946397771,07-27
SMS2001,20,1,2016-07-27 11:58:10,83.10180056770245,13.024554071000018,10.746335494647786,51.2730946397771,07-27
SMS2001,20,1,2016-07-27 13:58:10,91.54707103817015,12.577885180887414,10.566090603557342,51.484989136753676,07-27
SMS2001,20,1,2016-07-27 15:58:09,99.11085358556092,12.577885180887414,10.430793091694568,51.66948156083035,07-27
SMS2001,20,1,2016-07-27 17:58:09,97.16397882289965,12.863523712710958,10.504767165296784,50.38440017118361,07-27
SMS2001,20,1,2016-07-27 19:58:09,106.10921674065919,12.923191206418819,10.430793091694568,51.70726195410103,07-27
SMS2001,20,1,2016-07-27 21:58:09,103.97936573509544,13.277749431517243,10.430793091694568,50.726138450125866,07-27
SMS2001,20,1,2016-07-27 23:58:09,91.23789027246131,13.191779666110966,10.467429741937124,50.494445091861756,07-27
SMS2001,20,1,2016-07-28 01:58:08,83.39668035563457,13.454466156930792,10.504767165296784,50.252081864175175,07-28
SMS2001,20,1,2016-07-28 03:58:08,78.61166016837397,13.591230383022818,10.573901559221085,50.35747618667176,07-28
SMS2001,20,1,2016-07-28 05:58:08,74.94186345342905,12.903206640395553,10.52752697550865,50.278088359770564,07-28
SMS2001,20,1,2016-07-28 07:58:08,72.04927529167787,12.689626780157075,10.52752697550865,49.62995966067791,07-28
SMS2001,20,1,2016-07-28 09:58:07,71.20292329334359,12.746747886285362,10.535175562109345,50.35747618667176,07-28
SMS2001,20,1,2016-07-28 11:58:07,84.16544541366619,12.633341458614495,10.5896249352772,50.278088359770564,07-28
SMS2001,20,1,2016-07-28 13:58:07,93.35304127436123,12.923191206418819,10.94697979265139,49.39813067337195,07-28
SMS2001,20,1,2016-07-28 15:58:07,100.95525444123787,12.804711377600155,10.621488866758584,50.17540862318248,07-28
SMS2001,20,1,2016-07-28 17:58:07,99.04548101708514,13.024554071000018,10.474839551479505,50.330783942462894,07-28
SMS2001,20,1,2016-07-28 19:58:07,107.71593444367792,13.73165904283907,10.497241198196221,50.494445091861756,07-28
SMS2001,20,1,2016-07-28 21:58:06,106.87473720431757,14.175264038723405,10.597538164322458,50.12539922634338,07-28
SMS2001,20,1,2016-07-28 23:58:06,92.66541466351164,14.09898293620671,10.467429741937124,49.62995966067791,07-28
SMS2001,20,1,2016-07-29 01:58:06,84.5212959710121,13.779288967013073,10.597538164322458,49.86556401557647,07-29
SMS2001,20,1,2016-07-29 03:58:06,79.53732207532121,14.383316804540918,10.519909649924898,50.100721626967534,07-29
SMS2001,20,1,2016-07-29 05:58:06,76.31229289647345,13.779288967013073,10.629544119935844,50.17540862318248,07-29
SMS2001,20,1,2016-07-29 07:58:05,73.40742219681694,13.432025809993085,10.70373308093098,50.38440017118361,07-29
SMS2001,20,1,2016-07-29 09:58:05,72.72770754643946,13.4770072663571,10.637635889419796,50.22630079474832,07-29
SMS2001,20,1,2016-07-29 11:58:05,85.29461941554213,12.098967722610444,10.542855813936214,49.6504317348165,07-29
SMS2001,20,1,2016-07-29 15:58:04,102.76047631007448,13.568182843055036,10.581746201682053,50.46657835620356,07-29
SMS2001,20,1,2016-07-29 17:58:04,101.4873259127102,13.85150717065246,10.497241198196221,50.252081864175175,07-29
SMS2001,20,1,2016-07-29 19:58:04,109.70442154087351,13.191779666110966,10.597538164322458,49.589563160846225,07-29
SMS2001,20,1,2016-07-29 21:58:04,108.70558987694227,13.191779666110966,10.401954486553848,50.87909393609496,07-29
SMS2001,20,1,2016-07-29 23:58:04,94.35911832394815,13.191779666110966,10.504767165296784,49.75559260299444,07-29
SMS2001,20,1,2016-07-30 01:58:04,88.54316786476248,13.660984435876534,10.566090603557342,49.67108843181914,07-30
SMS2001,20,1,2016-07-30 03:58:03,85.17543716404447,14.124304977350926,10.597538164322458,49.3618677230721,07-30
SMS2001,20,1,2016-07-30 05:58:03,81.86797095710762,13.107385593103693,10.535175562109345,49.77719579134737,07-30
SMS2001,20,1,2016-07-30 07:58:03,78.5539237160542,12.923191206418819,10.542855813936214,49.6504317348165,07-30
SMS2001,20,1,2016-07-30 09:58:03,77.57443568127026,12.94327147674597,10.535175562109345,49.73418183406496,07-30
SMS2001,20,1,2016-07-30 11:58:03,84.64006115556576,13.234566784919856,10.581746201682053,49.79899296216314,07-30
SMS2001,20,1,2016-07-30 13:58:02,89.45671345257665,13.924656864473846,10.550568135248911,49.71296192273349,07-30
SMS2001,20,1,2016-07-30 15:58:02,93.54114266420844,13.949247754105814,10.52752697550865,49.67108843181914,07-30
SMS2001,20,1,2016-07-30 17:58:02,92.60306314060404,13.924656864473846,10.380583232941504,50.22630079474832,07-30
SMS2001,20,1,2016-07-30 19:58:02,97.8096979887666,13.149386478033511,10.401954486553848,49.6504317348165,07-30
SMS2001,20,1,2016-07-30 21:58:02,93.66668032432042,13.924656864473846,10.263107909289195,49.98054160884153,07-30
SMS2001,20,1,2016-07-31 01:58:01,78.7849511745695,12.96344767624403,10.621488866758584,49.6504317348165,07-31
SMS2001,20,1,2016-07-31 03:58:01,75.3409115984842,13.107385593103693,10.438066778571924,49.274009076887246,07-31
SMS2001,20,1,2016-07-31 05:58:01,71.93632261574331,12.364210892056933,10.460047963002523,49.53031424447549,07-31
SMS2001,20,1,2016-07-31 07:58:00,68.61766252610667,11.78307071211161,10.331510523713712,49.43505171651843,07-31
SMS2001,20,1,2016-07-31 09:58:00,66.93844074179273,11.740780135525538,10.236229604339476,49.73418183406496,07-31
SMS2001,20,1,2016-07-31 11:58:00,74.37269478270099,11.811648300887114,10.366452428450074,49.4537628643959,07-31
SMS2001,20,1,2016-07-31 15:58:00,89.21259892838616,12.05165131601651,10.31767942468928,49.51091729493759,07-31
SMS2001,20,1,2016-07-31 17:57:59,88.8471151347118,12.114906489322571,10.236229604339476,49.4537628643959,07-31
SMS2001,20,1,2016-07-31 19:57:59,97.421885709185,12.083112473057374,10.189750439842278,49.6504317348165,07-31
SMS2001,20,1,2016-07-31 21:57:59,95.56325061574272,12.114906489322571,10.216228491200477,48.988204208915064,07-31
SMS2001,20,1,2016-07-31 23:57:59,82.98397054350778,12.469432104181848,10.276644192359832,49.09399009576063,07-31
SMS2001,20,1,2016-08-01 01:57:59,75.3409115984842,11.644742585279696,10.283437994762755,50.05201274760606,08-01
SMS2001,20,1,2016-08-01 05:57:58,67.32985685016449,11.644742585279696,10.222881300687867,49.25690491312764,08-01
SMS2001,20,1,2016-08-01 07:57:58,64.31531610049981,11.426271322068205,10.209589389594093,49.03275052229426,08-01
SMS2001,20,1,2016-08-01 09:57:58,62.866853135024996,11.205110738545272,10.20296360634442,49.4537628643959,08-01
SMS2001,20,1,2016-08-01 11:57:58,72.38833585147816,11.216183445131968,9.970075784830376,49.69193130844739,08-01
SMS2001,20,1,2016-08-01 13:57:57,84.04697548813081,11.526542774653592,10.130848224858811,48.794769852270015,08-01
SMS2001,20,1,2016-08-01 15:57:57,92.47843917473145,11.712966420428215,10.053360337915436,49.291267063707686,08-01
SMS2001,20,1,2016-08-01 17:57:57,92.16733753976229,11.78307071211161,10.059785772100582,49.18999610953965,08-01
SMS2001,20,1,2016-08-01 19:57:57,100.69008459208963,11.811648300887114,10.216228491200477,48.8477354437191,08-01
SMS2001,20,1,2016-08-01 21:57:57,98.45863068067267,11.855097059495796,10.091988652890636,48.959143148839644,08-01
SMS2001,20,1,2016-08-01 23:57:56,85.65263122985435,11.768897409375233,10.098446991626416,48.94479913019204,08-01
SMS2001,20,1,2016-08-02 01:57:56,77.40197338598459,11.811648300887114,10.104912128652627,48.88863214114825,08-02
SMS2001,20,1,2016-08-02 03:57:56,74.03168541632863,11.40188618351251,10.276644192359832,48.94479913019204,08-02
SMS2001,20,1,2016-08-02 05:57:56,73.29404414690738,11.591489008441448,10.20296360634442,48.8477354437191,08-02
SMS2001,20,1,2016-08-02 07:57:56,72.10576417885284,11.426271322068205,10.39480686143149,48.94479913019204,08-02
SMS2001,20,1,2016-08-02 09:57:55,71.09021094775744,11.617970116384278,10.137353034043485,49.03275052229426,08-02
SMS2001,20,1,2016-08-02 11:57:55,74.82794607919564,11.855097059495796,10.229548208170435,48.82103414420529,08-02
SMS2001,20,1,2016-08-02 13:57:55,79.01619813142615,11.604693314481013,10.489744876023279,48.88863214114825,08-02
SMS2001,20,1,2016-08-02 15:57:55,82.5721064382101,12.416421139740741,10.196350752529687,48.88863214114825,08-02
SMS2001,20,1,2016-08-02 17:57:54,81.63378493358945,12.903206640395553,10.209589389594093,48.75616757466261,08-02
SMS2001,20,1,2016-08-02 19:57:54,84.87781656375739,12.863523712710958,10.117864309045462,48.76893102865122,08-02
SMS2001,20,1,2016-08-02 21:57:54,81.39985647212592,12.923191206418819,10.209589389594093,48.6938527064713,08-02
SMS2001,20,1,2016-08-02 23:57:54,74.25898472103441,13.086531747403555,10.183162280600293,48.62219292834297,08-02
SMS2001,20,1,2016-08-03 01:57:54,70.07713397819248,12.903206640395553,10.079090863646016,48.52045061591356,08-03
SMS2001,20,1,2016-08-03 03:57:53,67.21800046383936,11.811648300887114,10.176585887759453,48.509534755246065,08-03
SMS2001,20,1,2016-08-03 05:57:53,65.09590153784329,11.4633566010019,10.209589389594093,48.564868842768384,08-03
SMS2001,20,1,2016-08-03 07:57:53,63.25670228540781,11.318624387320625,10.053360337915436,48.45601960346645,08-03
SMS2001,20,1,2016-08-03 09:57:53,63.42380450774929,11.227317077695858,10.066215755862359,48.542506037134025,08-03
SMS2001,20,1,2016-08-03 11:57:53,71.42844107835676,12.036044800228815,10.08553673557998,48.414403597649965,08-03
SMS2001,20,1,2016-08-03 13:57:52,73.29404414690738,22.42894571812901,10.091988652890636,49.18999610953965,08-03
SMS2001,20,1,2016-08-03 15:57:52,75.45502321990031,44.269670758811635,9.970075784830376,50.12539922634338,08-03
SMS2001,20,1,2016-08-03 17:57:52,71.8798587398401,46.397110083737076,10.08553673557998,50.38440017118361,08-03
SMS2001,20,1,2016-08-03 19:57:52,76.94262468221697,43.52281246711445,10.14386691918152,49.62995966067791,08-03
SMS2001,20,1,2016-08-03 21:57:52,75.11281938340167,41.17592378182319,10.39480686143149,49.20650016522666,08-03
SMS2001,20,1,2016-08-03 23:57:51,70.02091946824575,40.40507183752681,10.581746201682053,49.17363829569602,08-03
SMS2001,20,1,2016-08-04 01:57:51,66.04457473565265,36.71638531811297,10.269867628669893,49.18999610953965,08-04
SMS2001,20,1,2016-08-04 03:57:51,63.42380450774929,34.29301767007594,10.39480686143149,49.03275052229426,08-04
SMS2001,20,1,2016-08-04 05:57:51,61.02964296616779,31.71204496094036,10.196350752529687,49.39813067337195,08-04
SMS2001,20,1,2016-08-04 07:57:51,59.4151161919648,30.00014367781272,10.387683243884537,49.4165081654765,08-04
SMS2001,20,1,2016-08-04 09:57:50,58.858176786852475,27.33523707162982,10.359420834459712,49.4537628643959,08-04
SMS2001,20,1,2016-08-04 13:57:50,73.1807034764701,28.60946077180421,10.566090603557342,48.902495459415434,08-04
SMS2001,20,1,2016-08-04 15:57:50,78.03489882114495,28.023822046674308,10.438066778571924,49.03275052229426,08-04
SMS2001,20,1,2016-08-04 17:57:50,75.6833792951377,26.913880701541462,10.452693811462083,49.0631018481569,08-04
SMS2001,20,1,2016-08-04 19:57:49,81.63378493358945,25.715372538648015,10.558312930347329,49.77719579134737,08-04
SMS2001,20,1,2016-08-04 21:57:50,78.32311273018674,27.440880143981506,10.670376207680471,48.902495459415434,08-04
SMS2001,20,1,2016-08-04 23:57:49,72.38833585147816,26.181837148616143,10.746335494647786,48.916476753801724,08-04
SMS2001,20,1,2016-08-05 01:57:49,68.16941150109058,24.84457779076358,11.056277841989546,48.633911753166025,08-05
SMS2001,20,1,2016-08-05 03:57:49,65.70963456271053,24.188990528847427,11.025828637039568,48.32418812047004,08-05
SMS2001,20,1,2016-08-05 05:57:48,63.98093453550109,23.93946604897565,10.737732303692944,49.25690491312764,08-05
SMS2001,20,1,2016-08-05 07:57:48,61.975995505501004,21.956394626767448,11.03592381704771,49.30868039608264,08-05
SMS2001,20,1,2016-08-05 09:57:48,61.02964296616779,21.445647467458276,11.005799999999924,49.4537628643959,08-05
SMS2001,20,1,2016-08-05 11:57:48,68.84192470504108,22.286380006141453,10.985984397391393,49.37991770399746,08-05
SMS2001,20,1,2016-08-05 13:57:48,76.25506124294421,24.289220220396658,10.807760711074417,49.274009076887246,08-05
